file	offset	len
TWN_CAMP.PRG	01480C	26
TWN_CAMP.PRG	014826	3
TWN_CAMP.PRG	014829	26
TWN_CAMP.PRG	014843	3
TWN_CAMP.PRG	014846	26
TWN_CAMP.PRG	014860	3
TWN_CAMP.PRG	014863	26
TWN_CAMP.PRG	01487D	3
TWN_CAMP.PRG	014880	26
TWN_CAMP.PRG	01489A	3
TWN_CAMP.PRG	01489D	26
TWN_CAMP.PRG	0148B7	3
TWN_CAMP.PRG	0148BA	26
TWN_CAMP.PRG	0148D4	3
TWN_CAMP.PRG	0148D7	24
TWN_CAMP.PRG	02531F	26
TWN_CAMP.PRG	02533B	26
TWN_CAMP.PRG	025357	26
TWN_CAMP.PRG	0294E4	75
TWN_CAMP.PRG	02952F	189
TWN_CAMP.PRG	0295EC	206
TWN_CAMP.PRG	0296BA	315
TWN_CAMP.PRG	0297F5	223
TWN_CAMP.PRG	0298D4	163
TWN_CAMP.PRG	029977	254
TWN_CAMP.PRG	029A75	231
TWN_CAMP.PRG	029B5C	307
TWN_CAMP.PRG	029C8F	159
TWN_CAMP.PRG	029D2E	297
TWN_CAMP.PRG	029E57	151
TWN_CAMP.PRG	029EEE	223
TWN_CAMP.PRG	029FCD	194
TWN_CAMP.PRG	02A08F	237
TWN_CAMP.PRG	02AA50	7
TWN_CAMP.PRG	02AA57	23
TWN_CAMP.PRG	02AA6E	23
TWN_CAMP.PRG	02AA85	31
TWN_CAMP.PRG	02AAA4	25
TWN_CAMP.PRG	02AABD	21
TWN_CARA.PRG	0038AB	15
TWN_CARA.PRG	0038BA	25
TWN_CARA.PRG	0038D3	31
TWN_CARA.PRG	0038F2	17
TWN_CARA.PRG	003903	11
TWN_CARA.PRG	00390E	7
TWN_CARA.PRG	003915	17
TWN_CARA.PRG	003926	11
TWN_CARA.PRG	003931	7
TWN_CARA.PRG	003938	17
TWN_CARA.PRG	003949	11
TWN_CARA.PRG	003954	7
TWN_CARA.PRG	00395B	17
TWN_CARA.PRG	00396C	11
TWN_CARA.PRG	003977	7
TWN_CARA.PRG	00397E	17
TWN_CARA.PRG	00398F	7
TWN_CARA.PRG	003996	9
TWN_CARA.PRG	00399F	7
TWN_CARA.PRG	0039A6	31
TWN_CARA.PRG	0039C5	9
TWN_CARA.PRG	0039CE	7
TWN_CARA.PRG	0039D5	31
TWN_CARA.PRG	0039F4	9
TWN_CARA.PRG	0039FD	7
TWN_CARA.PRG	003A04	21
TWN_CARA.PRG	003A19	29
TWN_CARA.PRG	003A36	21
TWN_CARA.PRG	003A4B	29
TWN_CARA.PRG	003A68	21
TWN_CARA.PRG	003A7D	29
TWN_CARA.PRG	003A9A	21
TWN_CARA.PRG	003AAF	33
TWN_CARA.PRG	003AD0	21
TWN_CARA.PRG	003AE5	33
TWN_CARA.PRG	003B06	21
TWN_CARA.PRG	003B1B	33
TWN_CARA.PRG	003B3C	21
TWN_CARA.PRG	003B51	33
TWN_CARA.PRG	003B72	21
TWN_CARA.PRG	003B87	33
TWN_CARA.PRG	003BA8	31
TWN_CARA.PRG	003BC7	29
TWN_CARA.PRG	003BE4	31
TWN_CARA.PRG	003C03	21
TWN_CARA.PRG	003C18	23
TWN_CARA.PRG	003C2F	21
TWN_CARA.PRG	003C44	23
TWN_CARA.PRG	003C5B	21
TWN_CARA.PRG	003C70	23
TWN_CARA.PRG	003C87	21
TWN_CARA.PRG	003C9C	23
TWN_CARA.PRG	003CB3	21
TWN_CARA.PRG	003CC8	33
TWN_CARA.PRG	003CE9	9
TWN_CARA.PRG	003CF2	7
TWN_CARA.PRG	003CF9	25
TWN_CARA.PRG	003D12	23
TWN_CARA.PRG	003D29	11
TWN_CARA.PRG	003D34	25
TWN_CARA.PRG	003D4D	31
TWN_CARA.PRG	003D6C	19
TWN_CARA.PRG	003D7F	39
TWN_CARA.PRG	003DA6	25
TWN_CARA.PRG	003DBF	35
TWN_CARA.PRG	003DE2	13
TWN_CARA.PRG	003DEF	39
TWN_CARA.PRG	003E16	39
TWN_CARA.PRG	003E3D	9
TWN_CARA.PRG	003E46	7
TWN_CARA.PRG	003E4D	29
TWN_CARA.PRG	003E6A	21
TWN_CARA.PRG	003E7F	35
TWN_CARA.PRG	003EA2	31
TWN_CARA.PRG	003EC1	37
TWN_CARA.PRG	003EE6	33
TWN_CARA.PRG	003F07	33
TWN_CARA.PRG	003F28	29
TWN_CARA.PRG	003F45	39
TWN_CARA.PRG	003F6C	35
TWN_CARA.PRG	003F8F	37
TWN_CARA.PRG	003FB4	31
TWN_CARA.PRG	003FD3	21
TWN_CARA.PRG	003FE8	35
TWN_CARA.PRG	00400B	9
TWN_CARA.PRG	004014	7
TWN_CARA.PRG	00401B	27
TWN_CARA.PRG	004036	27
TWN_CARA.PRG	004051	25
TWN_CARA.PRG	00406A	35
TWN_CARA.PRG	00408D	25
TWN_CARA.PRG	0040A6	35
TWN_CARA.PRG	0040C9	15
TWN_CARA.PRG	0040D8	39
TWN_CARA.PRG	0040FF	23
TWN_CARA.PRG	004116	21
TWN_CARA.PRG	00412B	19
TWN_CARA.PRG	00413E	21
TWN_CARA.PRG	004153	39
TWN_CARA.PRG	004187	19
TWN_CARA.PRG	00419A	27
TWN_CARA.PRG	0041B5	39
TWN_CARA.PRG	0041DD	25
TWN_CARA.PRG	0041F6	31
TWN_CARA.PRG	004215	27
TWN_CARA.PRG	004230	27
TWN_CARA.PRG	00424B	37
TWN_CARA.PRG	005CEF	7
TWN_CARA.PRG	005CFB	19
TWN_CARA.PRG	005D0E	37
TWN_CARA.PRG	005D34	37
TWN_CARA.PRG	005D59	39
TWN_CARA.PRG	005D80	31
TWN_CARA.PRG	005D9F	8
TWN_CARA.PRG	005DB4	39
TWN_CARA.PRG	005DDC	25
TWN_CARA.PRG	005DF5	37
TWN_CARA.PRG	005E27	33
TWN_CARA.PRG	005E48	4
TWN_CARA.PRG	005E4C	35
TWN_CARA.PRG	005E6F	29
TWN_CARA.PRG	005E99	35
TWN_CARA.PRG	005EBC	2
TWN_CARA.PRG	005EBE	31
TWN_CARA.PRG	005EDD	37
TWN_CARA.PRG	005F02	39
TWN_CARA.PRG	005F36	37
TWN_CARA.PRG	005F5B	2
TWN_CARA.PRG	005F5D	37
TWN_CARA.PRG	005F82	39
TWN_CARA.PRG	005FA9	31
TWN_CARA.PRG	005FC8	8
TWN_CARA.PRG	005FDD	39
TWN_CARA.PRG	006005	25
TWN_CARA.PRG	00601E	37
TWN_CARA.PRG	006050	33
TWN_CARA.PRG	006071	4
TWN_CARA.PRG	006075	35
TWN_CARA.PRG	006098	31
TWN_CARA.PRG	0060B7	39
TWN_CARA.PRG	0060EB	31
TWN_CARA.PRG	00610A	25
TWN_CARA.PRG	006123	15
TWN_CARA.PRG	006132	10
TWN_CARA.PRG	006149	23
TWN_CARA.PRG	00616D	23
TWN_CARA.PRG	006184	29
TWN_CARA.PRG	0061A1	31
TWN_CARA.PRG	0061C0	35
TWN_CARA.PRG	0061E3	39
TWN_CARA.PRG	00620A	35
TWN_CARA.PRG	00623A	23
TWN_CARA.PRG	006251	27
TWN_CARA.PRG	00626C	8
TWN_CARA.PRG	006274	31
TWN_CARA.PRG	006293	31
TWN_CARA.PRG	0062B2	4
TWN_CARA.PRG	0062B6	23
TWN_CARA.PRG	0062DA	23
TWN_CARA.PRG	0062F1	27
TWN_CARA.PRG	006310	4
TWN_CARA.PRG	006314	31
TWN_CARA.PRG	006333	31
TWN_CARA.PRG	006352	4
TWN_CARA.PRG	006356	31
TWN_CARA.PRG	006375	39
TWN_CARA.PRG	0063A9	25
TWN_CARA.PRG	0063C2	33
TWN_CARA.PRG	0063F0	39
TWN_CARA.PRG	006417	29
TWN_CARA.PRG	006434	29
TWN_CARA.PRG	006451	10
TWN_CARA.PRG	006468	31
TWN_CARA.PRG	006487	31
TWN_CARA.PRG	0064B3	31
TWN_CARA.PRG	0064D2	39
TWN_CARA.PRG	006506	31
TWN_CARA.PRG	006525	15
TWN_CARA.PRG	006534	33
TWN_CARA.PRG	006555	6
TWN_CARA.PRG	00655B	23
TWN_CARA.PRG	00657F	33
TWN_CARA.PRG	0065A0	39
TWN_CARA.PRG	0065D4	29
TWN_CARA.PRG	0065F1	27
TWN_CARA.PRG	00660C	2
TWN_CARA.PRG	00661B	31
TWN_CARA.PRG	00663A	25
TWN_CARA.PRG	006653	29
TWN_CARA.PRG	00667D	35
TWN_CARA.PRG	0066A0	37
TWN_CARA.PRG	0066C5	2
TWN_CARA.PRG	0066D4	21
TWN_CARA.PRG	0066E9	31
TWN_CARA.PRG	006708	31
TWN_CARA.PRG	006734	33
TWN_CARA.PRG	006755	25
TWN_CARA.PRG	00676E	39
TWN_CARA.PRG	0067A2	35
TWN_CARA.PRG	0067C5	29
TWN_CARA.PRG	0067EF	27
TWN_CARA.PRG	00680A	33
TWN_CARA.PRG	006838	39
TWN_CARA.PRG	006860	27
TWN_CARA.PRG	00687B	35
TWN_CARA.PRG	00689E	37
TWN_CARA.PRG	0068D3	35
TWN_CARA.PRG	006903	7
TWN_CARA.PRG	006917	37
TWN_CARA.PRG	00693C	29
TWN_CARA.PRG	006966	15
TWN_CARA.PRG	006975	33
TWN_CARA.PRG	0069A3	25
TWN_CARA.PRG	0069BC	33
TWN_CARA.PRG	0069DD	39
TWN_CARA.PRG	006A05	27
TWN_CARA.PRG	0093A7	31
TWN_CARA.PRG	0093D3	31
TWN_CARA.PRG	0093FF	25
TWN_CARA.PRG	009425	25
TWN_CARA.PRG	00943E	13
TWN_CARA.PRG	00944B	9
TWN_CARA.PRG	009454	33
TWN_CARA.PRG	009482	29
TWN_CARA.PRG	00949F	31
TWN_CARA.PRG	0094CB	39
TWN_CARA.PRG	0094F2	29
TWN_CARA.PRG	00950F	37
TWN_CARA.PRG	009541	25
TWN_CARA.PRG	00955A	37
TWN_CARA.PRG	00958C	29
TWN_CARA.PRG	0095A9	35
TWN_CARA.PRG	0095CC	13
TWN_CARA.PRG	0095D9	9
TWN_CARA.PRG	0095EF	21
TWN_CARA.PRG	009604	29
TWN_CARA.PRG	009621	37
TWN_CARA.PRG	009646	15
TWN_CARA.PRG	009655	22
TWN_CARA.PRG	00966B	19
TWN_CARA.PRG	00967E	37
TWN_CARA.PRG	0096A3	13
TWN_CARA.PRG	0096B0	9
TWN_CARA.PRG	0096B9	19
TWN_CARA.PRG	0096CC	37
TWN_CARA.PRG	0096F1	13
TWN_CARA.PRG	0096FE	9
TWN_CARA.PRG	009707	19
TWN_CARA.PRG	00971A	37
TWN_CARA.PRG	00973F	13
TWN_CARA.PRG	00974C	9
TWN_CARA.PRG	009755	19
TWN_CARA.PRG	009768	9
TWN_CARA.PRG	00977E	39
TWN_CARA.PRG	0097A5	31
TWN_CARA.PRG	0097C4	11
TWN_CARA.PRG	0097CF	20
TWN_CARA.PRG	0097F0	25
TWN_CARA.PRG	009809	31
TWN_CARA.PRG	009828	37
TWN_CARA.PRG	00984D	2
TWN_CARA.PRG	00984F	25
TWN_CARA.PRG	009868	33
TWN_CARA.PRG	009889	13
TWN_CARA.PRG	009896	9
TWN_CARA.PRG	00989F	19
TWN_CARA.PRG	0098B2	9
TWN_CARA.PRG	0098C8	21
TWN_CARA.PRG	0098DD	37
TWN_CARA.PRG	009902	2
TWN_CARA.PRG	009904	31
TWN_CARA.PRG	009923	37
TWN_CARA.PRG	009948	11
TWN_CARA.PRG	009953	26
TWN_CARA.PRG	00996D	19
TWN_CARA.PRG	009980	37
TWN_CARA.PRG	0099A5	13
TWN_CARA.PRG	0099B2	9
TWN_CARA.PRG	0099BB	19
TWN_CARA.PRG	0099CE	9
TWN_CARA.PRG	0099E4	21
TWN_CARA.PRG	0099F9	37
TWN_CARA.PRG	009A1E	2
TWN_CARA.PRG	009A20	31
TWN_CARA.PRG	009A3F	37
TWN_CARA.PRG	009A64	11
TWN_CARA.PRG	009A6F	26
TWN_CARA.PRG	009A89	19
TWN_CARA.PRG	009A9C	37
TWN_CARA.PRG	009ACE	29
TWN_CARA.PRG	009AEB	31
TWN_CARA.PRG	009B17	29
TWN_CARA.PRG	009B34	31
TWN_CARA.PRG	009B53	37
TWN_CARA.PRG	009B78	2
TWN_CARA.PRG	009B87	19
TWN_CARA.PRG	009B9A	35
TWN_CARA.PRG	009BBF	2
TWN_CARA.PRG	009BCE	39
TWN_CARA.PRG	009BF5	29
TWN_CARA.PRG	009C12	37
TWN_CARA.PRG	009C44	29
TWN_CARA.PRG	009C61	21
TWN_CARA.PRG	009C83	39
TWN_CARA.PRG	009CAB	31
TWN_CARA.PRG	009CCA	37
TWN_CARA.PRG	009CFC	35
TWN_CARA.PRG	009D1F	21
TWN_CARA.PRG	009D34	14
TWN_CARA.PRG	009D4F	27
TWN_CARA.PRG	009D6A	8
TWN_CARA.PRG	009D72	31
TWN_CARA.PRG	009D9E	31
TWN_CARA.PRG	009DBD	27
TWN_CARA.PRG	009DE5	39
TWN_CARA.PRG	009E0C	35
TWN_CARA.PRG	009E2F	4
TWN_CARA.PRG	009E40	31
TWN_CARA.PRG	009E5F	33
TWN_CARA.PRG	009E80	35
TWN_CARA.PRG	009EB0	37
TWN_CARA.PRG	009ED5	39
TWN_CARA.PRG	009F09	31
TWN_CARA.PRG	009F35	37
TWN_CARA.PRG	009F5A	2
TWN_CARA.PRG	009F5C	35
TWN_CARA.PRG	009F8C	35
TWN_CARA.PRG	009FAF	31
TWN_CARA.PRG	009FCE	39
TWN_CARA.PRG	00A002	27
TWN_CARA.PRG	00A01D	27
TWN_CARA.PRG	00A038	29
TWN_CARA.PRG	00A062	29
TWN_CARA.PRG	00A07F	10
TWN_CARA.PRG	00A089	21
TWN_CARA.PRG	00A09E	39
TWN_CARA.PRG	00A0D2	33
TWN_CARA.PRG	00A0F3	29
TWN_CARA.PRG	00A110	35
TWN_CARA.PRG	00A133	4
TWN_CARA.PRG	00A144	31
TWN_CARA.PRG	00A163	4
TWN_CARA.PRG	00A167	4
TWN_CARA.PRG	00A16B	39
TWN_CARA.PRG	00A1A0	31
TWN_CARA.PRG	00A1CC	5
TWN_CARA.PRG	00A1DE	9
TWN_CARA.PRG	00A1E7	37
TWN_CARA.PRG	00A20F	39
TWN_CARA.PRG	00A244	13
TWN_CARA.PRG	00A25E	35
TWN_CARA.PRG	00A281	4
TWN_CARA.PRG	00A286	29
TWN_CARA.PRG	00A2A3	35
TWN_CARA.PRG	00A2D3	27
TWN_CARA.PRG	00A2EE	39
TWN_CARA.PRG	00A315	29
TWN_CARA.PRG	00A332	39
TWN_CARA.PRG	00A366	39
TWN_CARA.PRG	00A38D	23
TWN_CARA.PRG	00A3A4	37
TWN_CARA.PRG	00A3C9	2
TWN_CARA.PRG	00A3D8	35
TWN_CARA.PRG	00A3FB	39
TWN_CARA.PRG	00A422	35
TWN_CARA.PRG	00A445	29
TWN_CARA.PRG	00A462	6
TWN_CARA.PRG	00A468	29
TWN_CARA.PRG	00A485	37
TWN_CARA.PRG	00A4B7	23
TWN_CARA.PRG	00A4DC	33
TWN_CARA.PRG	00A501	37
TWN_CARA.PRG	00A526	19
TWN_CARA.PRG	00A546	15
TWN_CARA.PRG	00AFF3	7
TWN_CARA.PRG	00B007	33
TWN_CARA.PRG	00B028	19
TWN_CARA.PRG	00B03B	21
TWN_CARA.PRG	00B050	7
TWN_CARA.PRG	00B057	29
TWN_CARA.PRG	00B074	19
TWN_CARA.PRG	00B087	7
TWN_CARA.PRG	00B08E	29
TWN_CARA.PRG	00B0AB	21
TWN_CARA.PRG	00B0C0	7
TWN_CARA.PRG	00B0C7	31
TWN_CARA.PRG	00B0E6	33
TWN_CARA.PRG	00B107	27
TWN_CARA.PRG	00B122	27
TWN_CARA.PRG	00B13D	31
TWN_CARA.PRG	00B15C	33
TWN_CARA.PRG	00B17D	27
TWN_CARA.PRG	00B198	27
TWN_CARA.PRG	00B1B3	31
TWN_CARA.PRG	00B1D2	33
TWN_CARA.PRG	00B1F3	27
TWN_CARA.PRG	00B20E	27
TWN_CARA.PRG	00B229	25
TWN_CARA.PRG	00B242	35
TWN_CARA.PRG	00B265	23
TWN_CARA.PRG	00B27C	39
TWN_CARA.PRG	00B2A3	23
TWN_CARA.PRG	00B2BA	39
TWN_CARA.PRG	00B2E1	31
TWN_CARA.PRG	00B300	39
TWN_CARA.PRG	00B327	35
TWN_CARA.PRG	00B34A	39
TWN_CARA.PRG	00B371	31
TWN_CARA.PRG	00B390	25
TWN_CARA.PRG	00B3A9	29
TWN_CARA.PRG	00B3C6	21
TWN_CARA.PRG	00B3DB	25
TWN_CARA.PRG	00B3F4	31
TWN_CARA.PRG	00B413	33
TWN_CARA.PRG	00B434	27
TWN_CARA.PRG	00B44F	27
TWN_CARA.PRG	00B46A	25
TWN_CARA.PRG	00B483	35
TWN_CARA.PRG	00B4A6	21
TWN_CARA.PRG	00B4BB	25
TWN_CARA.PRG	00B4D4	27
TWN_CARA.PRG	00B4EF	37
TWN_CARA.PRG	00B514	25
TWN_CARA.PRG	00B52D	31
TWN_CARA.PRG	00B54C	21
TWN_CARA.PRG	00B561	25
TWN_CARA.PRG	00B57A	21
TWN_CARA.PRG	00B58F	25
TWN_CARA.PRG	00C653	7
TWN_CARA.PRG	00C667	17
TWN_CARA.PRG	00C678	33
TWN_CARA.PRG	00C699	21
TWN_CARA.PRG	00C6BB	33
TWN_CARA.PRG	00C6DC	23
TWN_CARA.PRG	00C6F3	21
TWN_CARA.PRG	00C715	27
TWN_CARA.PRG	00C730	33
TWN_CARA.PRG	00C75E	5
TWN_CARA.PRG	00C763	33
TWN_CARA.PRG	00C791	23
TWN_CARA.PRG	00C7A8	35
TWN_CARA.PRG	00C7CC	35
TWN_CARA.PRG	00C7FC	33
TWN_CARA.PRG	00C81D	21
TWN_CARA.PRG	00C83F	33
TWN_CARA.PRG	00C860	23
TWN_CARA.PRG	00C877	21
TWN_CARA.PRG	00C88C	39
TWN_CARA.PRG	00C8C0	23
TWN_CARA.PRG	00C8D7	29
TWN_CARA.PRG	00C901	33
TWN_CARA.PRG	00C922	39
TWN_CARA.PRG	00C949	21
TWN_CARA.PRG	00C95E	39
TWN_CARA.PRG	00C992	37
TWN_CARA.PRG	00C9B7	29
TWN_CARA.PRG	00C9D4	37
TWN_CARA.PRG	00CA06	33
TWN_CARA.PRG	00CA27	27
TWN_CARA.PRG	00CA42	21
TWN_CARA.PRG	00CA57	39
TWN_CARA.PRG	00CA8B	9
TWN_CARA.PRG	00CA94	33
TWN_CARA.PRG	00CAC2	33
TWN_CARA.PRG	00CAF0	17
TWN_CARA.PRG	00CB01	31
TWN_CARA.PRG	00CB2D	31
TWN_CARA.PRG	00CB4C	39
TWN_CARA.PRG	00CB74	39
TWN_CARA.PRG	00CBA8	33
TWN_CARA.PRG	00CBC9	39
TWN_CARA.PRG	00CBFD	17
TWN_CARA.PRG	00CC1B	27
TWN_CARA.PRG	00CC36	17
TWN_CARA.PRG	00CC54	25
TWN_CARA.PRG	00CC6D	21
TWN_CARA.PRG	00CC82	4
TWN_CARA.PRG	00CC86	39
TWN_CARA.PRG	00CCAE	17
TWN_CARA.PRG	00CCBF	35
TWN_CARA.PRG	00CCE2	23
TWN_CARA.PRG	00CCF9	27
TWN_CARA.PRG	00CD14	27
TWN_CARA.PRG	00CD3C	37
TWN_CARA.PRG	00CD61	13
TWN_CARA.PRG	00CD7B	33
TWN_CARA.PRG	00CD9C	27
TWN_CARA.PRG	00CDB7	29
TWN_CARA.PRG	00CDE1	21
TWN_CARA.PRG	00CDF6	33
TWN_CARA.PRG	00CE24	31
TWN_CARA.PRG	00CE50	33
TWN_CARA.PRG	00CE71	39
TWN_CARA.PRG	00CE99	29
TWN_CARA.PRG	00ECDE	14
TWN_CARA.PRG	00ECEC	29
TWN_CARA.PRG	00ED16	33
TWN_CARA.PRG	00ED44	11
TWN_CARA.PRG	00ED4F	29
TWN_CARA.PRG	00ED6C	31
TWN_CARA.PRG	00ED98	15
TWN_CARA.PRG	00EDA7	35
TWN_CARA.PRG	00EDD7	29
TWN_CARA.PRG	00EE01	39
TWN_CARA.PRG	00EE28	37
TWN_CARA.PRG	00EE5A	33
TWN_CARA.PRG	00EE88	31
TWN_CARA.PRG	00EEA7	35
TWN_CARA.PRG	00EED7	15
TWN_CARA.PRG	00EEE6	35
TWN_CARA.PRG	00EF16	29
TWN_CARA.PRG	00EF40	35
TWN_CARA.PRG	00EF63	31
TWN_CARA.PRG	00EF8F	39
TWN_CARA.PRG	00EFB6	37
TWN_CARA.PRG	00EFE8	33
TWN_CARA.PRG	00F016	39
TWN_CARA.PRG	00F04A	35
TWN_CARA.PRG	00F06D	31
TWN_CARA.PRG	00F08C	7
TWN_CARA.PRG	00F0A0	17
TWN_CARA.PRG	00F0BE	21
TWN_CARA.PRG	00F0D3	23
TWN_CARA.PRG	00F0EA	33
TWN_CARA.PRG	00F10B	23
TWN_CARA.PRG	00F122	21
TWN_CARA.PRG	00F137	21
TWN_CARA.PRG	00F14C	7
TWN_CARA.PRG	00F153	33
TWN_CARA.PRG	00F174	23
TWN_CARA.PRG	00F18B	21
TWN_CARA.PRG	00F1A0	7
TWN_CARA.PRG	00F1A7	33
TWN_CARA.PRG	00F1C8	23
TWN_CARA.PRG	00F1DF	21
TWN_CARA.PRG	00F1F4	7
TWN_CARA.PRG	00F1FB	33
TWN_CARA.PRG	00F21C	23
TWN_CARA.PRG	00F233	7
TWN_CARA.PRG	00F23A	33
TWN_CARA.PRG	00F25B	21
TWN_CARA.PRG	00F270	21
TWN_CARA.PRG	00F285	7
TWN_CARA.PRG	00F28C	33
TWN_CARA.PRG	00F2AD	21
TWN_CARA.PRG	00F2C2	7
TWN_CARA.PRG	00F2C9	33
TWN_CARA.PRG	00F2EA	21
TWN_CARA.PRG	00F2FF	7
TWN_CARA.PRG	00F313	19
TWN_CARA.PRG	00F326	21
TWN_CARA.PRG	00F348	23
TWN_CARA.PRG	00F35F	9
TWN_CARA.PRG	00F375	21
TWN_CARA.PRG	00F38A	23
TWN_CARA.PRG	00F3AE	31
TWN_CARA.PRG	00F3DA	37
TWN_CARA.PRG	00F40C	39
TWN_CARA.PRG	00F433	35
TWN_CARA.PRG	00F456	31
TWN_CARA.PRG	00F482	31
TWN_CARA.PRG	00F4AE	25
TWN_CARA.PRG	00F4C7	21
TWN_CARA.PRG	00F4E9	31
TWN_CARA.PRG	00F515	33
TWN_CARA.PRG	00F543	31
TWN_CARA.PRG	00F56F	29
TWN_CARA.PRG	00F58C	17
TWN_CARA.PRG	00F59D	39
TWN_CARA.PRG	00F5C4	7
TWN_CARA.PRG	00F5CB	29
TWN_CARA.PRG	00F5E8	25
TWN_CARA.PRG	00F60E	29
TWN_CARA.PRG	00F62B	27
TWN_CARA.PRG	00F653	33
TWN_CARA.PRG	00F681	7
TWN_CARA.PRG	00F695	39
TWN_CARA.PRG	00F6C9	7
TWN_CARA.PRG	00F6DD	39
TWN_CARA.PRG	00F711	7
TWN_CARA.PRG	00F725	25
TWN_CARA.PRG	00F74B	37
TWN_CARA.PRG	00F77D	39
TWN_CARA.PRG	00F7B1	37
TWN_CARA.PRG	00F7E3	35
TWN_CARA.PRG	00F806	35
TWN_CARA.PRG	00F836	35
TWN_CARA.PRG	00F859	39
TWN_CARA.PRG	00F88D	33
TWN_CARA.PRG	00F8BB	27
TWN_CARA.PRG	00F8E3	37
TWN_CARA.PRG	00F915	37
TWN_CARA.PRG	00F947	37
TWN_CARA.PRG	00F979	7
TWN_CARA.PRG	00F98D	21
TWN_CARA.PRG	00F9AF	37
TWN_CARA.PRG	00F9D4	37
TWN_CARA.PRG	00FA06	35
TWN_CARA.PRG	00FA36	37
TWN_CARA.PRG	00FA5B	39
TWN_CARA.PRG	00FA8F	7
TWN_CARA.PRG	012857	8
TWN_CARA.PRG	01285F	20
TWN_CARA.PRG	012873	29
TWN_CARA.PRG	012890	13
TWN_CARA.PRG	0128AA	35
TWN_CARA.PRG	0128CD	39
TWN_CARA.PRG	012901	17
TWN_CARA.PRG	012912	31
TWN_CARA.PRG	01293E	19
TWN_CARA.PRG	012951	19
TWN_CARA.PRG	012971	7
TWN_CARA.PRG	012978	19
TWN_CARA.PRG	012998	25
TWN_CARA.PRG	0129BE	39
TWN_CARA.PRG	0129E5	31
TWN_CARA.PRG	012A11	29
TWN_CARA.PRG	012A2E	33
TWN_CARA.PRG	012A4F	31
TWN_CARA.PRG	012A6E	31
TWN_CARA.PRG	012A9A	20
TWN_CARA.PRG	012AAE	23
TWN_CARA.PRG	012AC5	37
TWN_CARA.PRG	012AF7	29
TWN_CARA.PRG	012B21	33
TWN_CARA.PRG	012B42	23
TWN_CARA.PRG	012B59	25
TWN_CARA.PRG	012B72	25
TWN_CARA.PRG	012B98	31
TWN_CARA.PRG	012BC4	33
TWN_CARA.PRG	012BE5	39
TWN_CARA.PRG	012C0C	39
TWN_CARA.PRG	012C40	35
TWN_CARA.PRG	012C63	29
TWN_CARA.PRG	012C8D	35
TWN_CARA.PRG	012CB0	37
TWN_CARA.PRG	012CE2	39
TWN_CARA.PRG	012D09	31
TWN_CARA.PRG	012D35	17
TWN_CARA.PRG	012D53	15
TWN_CARA.PRG	012D62	37
TWN_CARA.PRG	012D94	27
TWN_CARA.PRG	012DAF	7
TWN_CARA.PRG	012DC3	35
TWN_CARA.PRG	012DF3	23
TWN_CARA.PRG	012E0A	33
TWN_CARA.PRG	012E38	29
TWN_CARA.PRG	012E55	33
TWN_CARA.PRG	012E76	21
TWN_CARA.PRG	012E8B	31
TWN_CARA.PRG	012EB7	31
TWN_CARA.PRG	012ED6	17
TWN_CARA.PRG	012EE7	23
TWN_CARA.PRG	012F0B	35
TWN_CARA.PRG	012F2E	35
TWN_CARA.PRG	012F5E	21
TWN_CARA.PRG	012F73	31
TWN_CARA.PRG	012F92	39
TWN_CARA.PRG	012FC6	35
TWN_CARA.PRG	012FE9	33
TWN_CARA.PRG	01300A	31
TWN_CARA.PRG	013036	29
TWN_CARA.PRG	013053	19
TWN_CARA.PRG	013066	23
TWN_CARA.PRG	01308A	29
TWN_CARA.PRG	0130A7	2
TWN_CARA.PRG	0130A9	27
TWN_CARA.PRG	0130D1	21
TWN_CARA.PRG	0130E6	31
TWN_CARA.PRG	013105	39
TWN_CARA.PRG	013139	39
TWN_CARA.PRG	013160	33
TWN_CARA.PRG	013181	31
TWN_CARA.PRG	0131AD	35
TWN_CARA.PRG	0131DD	37
TWN_CARA.PRG	013202	2
TWN_CARA.PRG	013204	23
TWN_CARA.PRG	013228	7
TWN_CARA.PRG	01323C	33
TWN_CARA.PRG	01326A	27
TWN_CARA.PRG	013285	37
TWN_CARA.PRG	0132B7	31
TWN_CARA.PRG	0132D6	27
TWN_CARA.PRG	0132FE	9
TWN_CARA.PRG	013314	37
TWN_CARA.PRG	013346	11
TWN_CARA.PRG	013351	31
TWN_CARA.PRG	01337E	7
TWN_CARA.PRG	013392	35
TWN_CARA.PRG	0133C2	35
TWN_CARA.PRG	0133F2	31
TWN_CARA.PRG	01341E	33
TWN_CARA.PRG	01344C	29
TWN_CARA.PRG	013476	37
TWN_CARA.PRG	0134A8	33
TWN_CARA.PRG	0134D6	27
TWN_CARA.PRG	0134F1	37
TWN_CARA.PRG	013516	39
TWN_CARA.PRG	01353D	27
TWN_CARA.PRG	013565	29
TWN_CARA.PRG	013582	13
TWN_CARA.PRG	01359C	35
TWN_CARA.PRG	0135BF	39
TWN_CARA.PRG	0135F3	33
TWN_CARA.PRG	013614	27
TWN_CARA.PRG	01362F	37
TWN_CARA.PRG	013654	19
TWN_CARA.PRG	013674	25
TWN_CARA.PRG	01368D	23
TWN_CARA.PRG	0136B1	39
TWN_CARA.PRG	0136D8	35
TWN_CARA.PRG	0136FB	21
TWN_CARA.PRG	01371D	35
